time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
12.300173900926646,0.02959828680317054,2.207966841548609,-0.11251643887172447,0.06829804832610385,0.0,184.0438632170476,0.5,-0.1,254.00000000000006,1.0000000000000002
12.314973044328232,0.01479914340158527,2.1992093651056144,-0.11316439729931466,0.0679582109691365,0.0,184.2414720863958,0.1,-0.5,254.00000000000006,1.0000000000000002
12.359370474532987,0.04439743020475581,2.2008652885428455,-0.1150444478208047,0.06659031596940441,0.0,184.87269151019882,0.1,-0.5,254.00000000000006,1.0000000000000002
12.492562765147255,0.13319229061426743,2.238967708221826,-0.1202461422210101,0.06207757674008786,0.0,186.7402560573173,0.1,-0.5,254.00000000000006,1.0000000000000002
12.892139636990057,0.39957687184280233,2.4654858119895784,-0.1330212824663325,0.04567131355213762,0.0,192.38000829069188,0.1,-0.5,255.00000000000006,1.0000000000000002
13.292139636990058,0.4,2.738161419408194,-0.14072503094991545,0.02626452893530748,0.0,198.03281160847973,0.1,-0.5,255.00000000000006,18.000000000000004
13.296092362143748,0.003952725153689974,2.740944429894052,-0.140773960025729,0.026060712389431293,0.0,198.08935719728743,0.1,-0.5,255.00000000000006,18.000000000000004
13.307950537604817,0.01185817546106992,2.74860043179262,-0.14090555587793396,0.025499510336072104,0.0,198.24485841009937,0.1,-0.5,1.0000000000000002,254.00000000000006
13.313879625335353,0.00592908773053496,2.7527780623467026,-0.14097550405795678,0.025192972482389955,0.0,198.32967775781526,0.5,-0.1,1.0000000000000002,254.00000000000006
13.331666888526959,0.017787263191604882,2.7551274479603647,-0.14128102398650172,0.02431318953381438,0.0,198.58214239220206,0.5,-0.1,1.0000000000000002,254.00000000000006
13.385028678101774,0.05336178957481465,2.750491437997196,-0.14239022369300885,0.02175258499573461,0.0,199.33929498158932,0.5,-0.1,1.0000000000000002,255.00000000000006
13.545114046826217,0.16008536872444395,2.6991359673101614,-0.14628826508459486,0.014438407698668984,0.0,201.5868235999519,0.5,-0.1,1.0000000000000002,255.00000000000006
13.945114046826218,0.4,2.4647079875159235,-0.15958548535551814,-0.0015647618889645526,0.0,207.22854332288534,0.5,-0.1,254.00000000000006,1.0000000000000002
14.145114046826217,0.2,2.329335376348375,-0.16782192573359928,-0.008018772290431436,0.0,210.05462606580477,0.1,-0.5,254.00000000000006,254.00000000000006
14.245114046826217,0.1,2.3378273953305353,-0.17150980556751744,-0.011637757901055631,0.0,211.45712108782254,0.1,-0.5,254.00000000000006,254.00000000000006
14.545114046826217,0.30000000000000004,2.4727297507261032,-0.1807690781617794,-0.02414944391201121,0.0,215.6787335422,0.1,-0.5,254.00000000000006,255.00000000000006
14.945114046826218,0.4,2.732763183193695,-0.18862565631954104,-0.043467139602639336,0.0,221.32764977815123,0.1,-0.5,255.00000000000006,254.00000000000006
14.965364257771492,0.020250210945274932,2.746476283063302,-0.18887257249152473,-0.044485235183349056,0.0,221.61031342344904,0.1,-0.5,254.00000000000006,254.00000000000006
14.965374257771492,1.0E-5,2.746476283063302,-0.18887257249152473,-0.044485235183349056,0.0,221.61031342344904,0.1,-0.5,254.00000000000006,254.00000000000006
14.965404257771493,3.0000000000000004E-5,2.746476283063302,-0.18887257249152473,-0.044485235183349056,0.0,221.61031342344904,0.1,-0.5,254.00000000000006,254.00000000000006
14.965494257771493,9.000000000000002E-5,2.746476283063302,-0.18887257249152473,-0.044485235183349056,0.0,221.61031342344904,0.1,-0.5,254.00000000000006,254.00000000000006
14.965764257771493,2.7000000000000006E-4,2.746476283063302,-0.18887257249152473,-0.044485235183349056,0.0,221.61031342344904,0.1,-0.5,254.00000000000006,254.00000000000006
